,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
2020-01-15 14:00:00,-0.8660254037844443,-0.49999999999999023,0.8660254037844383,0.5000000000000006,0.9686954359271129,0.2482521951846159,773.348,782.128,832.24,896.967,892.706,865.052,830.806,780.995,729.227,674.355,643.678,626.643,619.558,619.159,635.719,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759
2020-01-15 15:00:00,-0.7071067811865595,-0.7071067811865356,0.846724199228284,0.5320320765153369,0.9685172430753844,0.24894647992220467,782.128,832.24,896.967,892.706,865.052,830.806,780.995,729.227,674.355,643.678,626.643,619.558,619.159,635.719,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941
2020-01-15 16:00:00,-0.5000000000000072,-0.8660254037844345,0.8262387743159948,0.5633200580636221,0.9683385526150031,0.24964063675507792,832.24,896.967,892.706,865.052,830.806,780.995,729.227,674.355,643.678,626.643,619.558,619.159,635.719,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452
2020-01-15 17:00:00,-0.25881904510253423,-0.9659258262890646,0.8045977797666685,0.5938201855735015,0.9681593646377773,0.25033466532658893,896.967,892.706,865.052,830.806,780.995,729.227,674.355,643.678,626.643,619.558,619.159,635.719,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533
2020-01-15 18:00:00,-5.389064896884942e-15,-1.0,0.7818314824680301,0.6234898018587332,0.9679796792357709,0.251028565280157,892.706,865.052,830.806,780.995,729.227,674.355,643.678,626.643,619.558,619.159,635.719,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004
2020-01-15 19:00:00,0.25881904510251014,-0.9659258262890711,0.7579717231454524,0.6522874112781218,0.9677994965013034,0.25172233625926727,865.052,830.806,780.995,729.227,674.355,643.678,626.643,619.558,619.159,635.719,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12
2020-01-15 20:00:00,0.49999999999998557,-0.8660254037844469,0.7330518718298259,0.6801727377709199,0.9676188165269498,0.2524159779074715,830.806,780.995,729.227,674.355,643.678,626.643,619.558,619.159,635.719,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729
2020-01-15 21:00:00,0.7071067811865418,-0.7071067811865532,0.7071067811865472,0.7071067811865478,0.9674376394055405,0.2531094898683876,780.995,729.227,674.355,643.678,626.643,619.558,619.159,635.719,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8
2020-01-15 22:00:00,0.8660254037844318,-0.5000000000000119,0.6801727377709194,0.7330518718298263,0.9672559652301614,0.2538028717857004,729.227,674.355,643.678,626.643,619.558,619.159,635.719,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04
2020-01-15 23:00:00,0.965925826289067,-0.25881904510252574,0.6522874112781213,0.7579717231454528,0.9670737940941541,0.2544961233031611,674.355,643.678,626.643,619.558,619.159,635.719,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955
2020-01-16 00:00:00,1.0,-1.0779367755043061e-14,0.6234898018587339,0.7818314824680295,0.9668911260911147,0.2551892440645884,643.678,626.643,619.558,619.159,635.719,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234
2020-01-16 01:00:00,0.9659258262890725,0.2588190451025049,0.5938201855735008,0.8045977797666689,0.9667079613148956,0.25588223371386787,626.643,619.558,619.159,635.719,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869
2020-01-16 02:00:00,0.8660254037844426,0.4999999999999932,0.5633200580636215,0.8262387743159952,0.9665242998596034,0.25657509189495253,619.558,619.159,635.719,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551
2020-01-16 03:00:00,0.707106781186557,0.707106781186538,0.5320320765153362,0.8467241992282843,0.9663401418196009,0.2572678182518629,619.159,635.719,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773
2020-01-16 04:00:00,0.5000000000000042,0.8660254037844362,0.49999999999999994,0.8660254037844387,0.9661554872895054,0.2579604124286873,635.719,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61
2020-01-16 05:00:00,0.25881904510253095,0.9659258262890655,0.4672686282730622,0.8841153935046097,0.9659703363641893,0.25865287406958193,699.48,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449
2020-01-16 06:00:00,1.6169670613201182e-14,1.0,0.4338837391175586,0.9009688679024189,0.9657846891387804,0.25934520281877105,806.92,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877
2020-01-16 07:00:00,-0.2588190451025134,0.9659258262890702,0.39989202431974014,0.9165622558699765,0.965598545708661,0.2600373983205474,876.957,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507
2020-01-16 08:00:00,-0.49999999999998856,0.8660254037844453,0.36534102436639443,0.9308737486442045,0.9654119061694688,0.2607294602192718,903.372,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036
2020-01-16 09:00:00,-0.7071067811865442,0.7071067811865508,0.33027906195516676,0.9438833303083677,0.9652247706170962,0.261421388159374,919.8,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397
2020-01-16 10:00:00,-0.8660254037844335,0.5000000000000089,0.29475517441090415,0.9555728057861408,0.9650371391476904,0.26211318178535253,937.515,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721
2020-01-16 11:00:00,-0.9659258262890642,0.25881904510253617,0.258819045102521,0.9659258262890682,0.9648490118576535,0.2628048407417749,948.276,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349
2020-01-16 12:00:00,-1.0,7.349118756157295e-15,0.22252093395631492,0.9749279121818235,0.9646603888436422,0.2634963646732778,947.134,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518
2020-01-16 13:00:00,-0.9659258262890716,-0.2588190451025082,0.18591160716291366,0.9825664732332884,0.9644712702025681,0.2641877532245673,940.654,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518,918.531
2020-01-16 14:00:00,-0.8660254037844408,-0.49999999999999617,0.1490422661761738,0.9888308262251286,0.9642816560315973,0.264879006040419,942.139,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518,918.531,906.412
2020-01-16 15:00:00,-0.7071067811865547,-0.7071067811865404,0.11196447610330752,0.9937122098932426,0.9640915464281504,0.2655701227656784,947.142,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518,918.531,906.412,908.68
2020-01-16 16:00:00,-0.5000000000000135,-0.8660254037844308,0.07473009358642421,0.9972037971811801,0.9639009414899029,0.26626110304526057,990.771,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518,918.531,906.412,908.68,918.069
2020-01-16 17:00:00,-0.2588190451025276,-0.9659258262890664,0.037391194276325875,0.9993007047883985,0.9637098413147843,0.2669519465241511,1027.137,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518,918.531,906.412,908.68,918.069,971.541
2020-01-16 18:00:00,-1.2739421614315414e-14,-1.0,5.51091059616309e-16,1.0,0.963518246000979,0.26764265284740557,1015.113,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518,918.531,906.412,908.68,918.069,971.541,1031.585
2020-01-16 19:00:00,0.25881904510251674,-0.9659258262890693,-0.03739119427632655,0.9993007047883985,0.9633261556469256,0.2683332216601502,984.37,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518,918.531,906.412,908.68,918.069,971.541,1031.585,1036.303
2020-01-16 20:00:00,0.4999999999999915,-0.8660254037844436,-0.07473009358642488,0.9972037971811801,0.963133570351317,0.26902365260758176,935.472,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518,918.531,906.412,908.68,918.069,971.541,1031.585,1036.303,1011.101
2020-01-16 21:00:00,0.7071067811865366,-0.7071067811865585,-0.11196447610330819,0.9937122098932425,0.9629404902131004,0.2697139453349679,872.325,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518,918.531,906.412,908.68,918.069,971.541,1031.585,1036.303,1011.101,971.198
2020-01-16 22:00:00,0.8660254037844353,-0.500000000000006,-0.14904226617617447,0.9888308262251285,0.9627469153314773,0.2704040994876472,800.251,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518,918.531,906.412,908.68,918.069,971.541,1031.585,1036.303,1011.101,971.198,916.258
2020-01-16 23:00:00,0.9659258262890651,-0.25881904510253284,-0.18591160716291433,0.9825664732332883,0.9625528458059034,0.2710941147110296,734.937,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518,918.531,906.412,908.68,918.069,971.541,1031.585,1036.303,1011.101,971.198,916.258,843.321
2020-01-17 00:00:00,1.0,-3.91886975727153e-15,-0.22252093395631387,0.9749279121818237,0.9623582817360885,0.2717839906505962,689.468,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518,918.531,906.412,908.68,918.069,971.541,1031.585,1036.303,1011.101,971.198,916.258,843.321,793.255
2020-01-17 01:00:00,0.9659258262890708,0.2588190451025115,-0.2588190451025216,0.9659258262890681,0.9621632232219965,0.2724737269518999,662.919,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518,918.531,906.412,908.68,918.069,971.541,1031.585,1036.303,1011.101,971.198,916.258,843.321,793.255,756.22
2020-01-17 02:00:00,0.8660254037844463,0.49999999999998684,-0.2947551744109048,0.9555728057861406,0.9619676703638455,0.27316332326056525,657.195,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518,918.531,906.412,908.68,918.069,971.541,1031.585,1036.303,1011.101,971.198,916.258,843.321,793.255,756.22,730.847
2020-01-17 03:00:00,0.7071067811865521,0.7071067811865428,-0.3302790619551674,0.9438833303083675,0.9617716232621071,0.2738527792222886,657.658,678.088,736.143,837.153,900.53,916.821,930.89,937.235,933.71,933.813,936.287,927.437,933.666,980.631,1024.118,1018.139,985.355,939.194,878.811,812.183,740.347,694.615,669.028,657.071,658.707,671.179,726.192,826.377,881.762,882.229,881.355,879.736,870.118,867.39,854.759,855.941,864.452,916.533,984.004,990.12,967.729,928.8,879.04,813.955,749.234,708.869,681.551,675.773,672.61,686.449,738.877,837.507,901.036,924.397,927.721,918.349,918.518,918.531,906.412,908.68,918.069,971.541,1031.585,1036.303,1011.101,971.198,916.258,843.321,793.255,756.22,730.847,732.594
