,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
2022-02-14 23:00:00,0.9659258262889286,-0.2588190451030421,0.5938201855735572,-0.8045977797666273,0.7092525356824309,0.7049544954307634,763.937,718.233,688.638,672.643,666.46,671.362,689.402,725.542,755.578,795.31,813.288,807.755,796.791,784.558,777.189,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278
2022-02-15 00:00:00,1.0,-3.6059543981009325e-13,0.6234898018587567,-0.7818314824680113,0.7087470511059085,0.7054626974891576,718.233,688.638,672.643,666.46,671.362,689.402,725.542,755.578,795.31,813.288,807.755,796.791,784.558,777.189,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952
2022-02-15 01:00:00,0.9659258262891153,0.25881904510234544,0.6522874112781138,-0.7579717231454594,0.7082412023865002,0.7059705370921115,688.638,672.643,666.46,671.362,689.402,725.542,755.578,795.31,813.288,807.755,796.791,784.558,777.189,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713
2022-02-15 02:00:00,0.8660254037848946,0.4999999999992103,0.6801727377709668,-0.7330518718297824,0.7077349897841015,0.7064780139787067,672.643,666.46,671.362,689.402,725.542,755.578,795.31,813.288,807.755,796.791,784.558,777.189,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497
2022-02-15 03:00:00,0.7071067811870657,0.7071067811860294,0.7071067811865653,-0.7071067811865297,0.7072284135587965,0.7069851278882094,666.46,671.362,689.402,725.542,755.578,795.31,813.288,807.755,796.791,784.558,777.189,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934
2022-02-15 04:00:00,0.5000000000004795,0.8660254037841618,0.7330518718298167,-0.6801727377709298,0.7067214739708558,0.7074918785600729,671.362,689.402,725.542,755.578,795.31,813.288,807.755,796.791,784.558,777.189,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212
2022-02-15 05:00:00,0.25881904510288256,0.9659258262889714,0.7579717231454922,-0.6522874112780755,0.706214171280737,0.7079982657339365,689.402,725.542,755.578,795.31,813.288,807.755,796.791,784.558,777.189,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987
2022-02-15 06:00:00,1.9545548608582733e-13,1.0,0.7818314824680428,-0.6234898018587173,0.7057065057490827,0.7085042891496282,725.542,755.578,795.31,813.288,807.755,796.791,784.558,777.189,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998
2022-02-15 07:00:00,-0.25881904510162645,0.9659258262893079,0.8045977797666574,-0.5938201855735166,0.7051984776367259,0.7090099485471584,755.578,795.31,813.288,807.755,796.791,784.558,777.189,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115
2022-02-15 08:00:00,-0.4999999999993533,0.8660254037848121,0.8262387743160263,-0.563320058063576,0.704690087204682,0.7095152436667289,795.31,813.288,807.755,796.791,784.558,777.189,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183
2022-02-15 09:00:00,-0.7071067811861462,0.7071067811869489,0.8467241992282929,-0.5320320765153227,0.7041813347141539,0.7100201742487271,813.288,807.755,796.791,784.558,777.189,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93
2022-02-15 10:00:00,-0.8660254037842444,0.5000000000003365,0.8660254037844272,-0.50000000000002,0.7036722204265305,0.7105247400337276,807.755,796.791,784.558,777.189,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457
2022-02-15 11:00:00,-0.9659258262890141,0.258819045102723,0.8841153935046338,-0.46726862827301663,0.7031627446033867,0.7110289407624928,796.791,784.558,777.189,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568
2022-02-15 12:00:00,-1.0,9.398102341344896e-13,0.9009688679024243,-0.4338837391175474,0.7026529075064815,0.7115327761759734,784.558,777.189,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287
2022-02-15 13:00:00,-0.9659258262892652,-0.258819045101786,0.9165622558699652,-0.39989202431976617,0.7021427093977637,0.7120362460153047,777.189,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839
2022-02-15 14:00:00,-0.8660254037847295,-0.4999999999994963,0.9308737486442213,-0.3653410243663514,0.7016321505393636,0.712539350021813,767.938,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97
2022-02-15 15:00:00,-0.7071067811868321,-0.7071067811862629,0.94388333030837,-0.33027906195516005,0.7011212311935983,0.7130420879370116,779.773,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546
2022-02-15 16:00:00,-0.5000000000001934,-0.8660254037843269,0.9555728057861314,-0.2947551744109347,0.7006099516229698,0.7135444595026017,817.334,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856
2022-02-15 17:00:00,-0.25881904510344206,-0.9659258262888214,0.9659258262890793,-0.25881904510247983,0.7000983120901654,0.7140464644604728,878.371,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696
2022-02-15 18:00:00,-7.746702804102237e-13,-1.0,0.9749279121818243,-0.22252093395631145,0.6995863128580574,0.7145481025527031,895.943,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816
2022-02-15 19:00:00,0.2588190451019455,-0.9659258262892224,0.9825664732332815,-0.1859116071629503,0.6990739541897015,0.7150493735215598,872.772,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659
2022-02-15 20:00:00,0.49999999999963934,-0.8660254037846469,0.9888308262251342,-0.14904226617613692,0.6985612363483419,0.7155502771094956,842.459,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659,1132.553
2022-02-15 21:00:00,0.7071067811863797,-0.7071067811867153,0.9937122098932424,-0.11196447610330927,0.6980481595974035,0.7160508130591556,807.367,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659,1132.553,1093.755
2022-02-15 22:00:00,0.8660254037839548,-0.5000000000008381,0.9972037971811771,-0.07473009358646494,0.697534724200497,0.7165509811133723,770.557,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659,1132.553,1093.755,1039.777
2022-02-15 23:00:00,0.9659258262888641,-0.2588190451032825,0.9993007047883998,-0.03739119427629214,0.6970209304214173,0.7170507810151675,726.956,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659,1132.553,1093.755,1039.777,970.208
2022-02-16 00:00:00,1.0,-6.095303266859578e-13,1.0,-5.870876868268235e-15,0.6965067785241433,0.7175502125077519,693.324,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659,1132.553,1093.755,1039.777,970.208,916.621
2022-02-16 01:00:00,0.9659258262891797,0.258819045102105,0.9993007047883959,0.037391194276394014,0.6959922687728369,0.7180492753345269,674.0,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659,1132.553,1093.755,1039.777,970.208,916.621,878.182
2022-02-16 02:00:00,0.8660254037845643,0.49999999999978234,0.997203797181178,0.07473009358645323,0.6954774014318473,0.7185479692390794,663.186,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659,1132.553,1093.755,1039.777,970.208,916.621,878.182,857.128
2022-02-16 03:00:00,0.7071067811872417,0.7071067811858534,0.9937122098932437,0.11196447610329761,0.6949621767657042,0.7190462939651898,660.583,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659,1132.553,1093.755,1039.777,970.208,916.621,878.182,857.128,849.26
2022-02-16 04:00:00,0.5000000000006951,0.8660254037840374,0.988830826225119,0.14904226617623773,0.6944465950391213,0.7195442492568269,667.787,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659,1132.553,1093.755,1039.777,970.208,916.621,878.182,857.128,849.26,854.823
2022-02-16 05:00:00,0.25881904510312304,0.9659258262889069,0.9825664732332836,0.18591160716293878,0.6939306565169966,0.7200418348581492,689.94,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659,1132.553,1093.755,1039.777,970.208,916.621,878.182,857.128,849.26,854.823,866.89
2022-02-16 06:00:00,4.4439037296169187e-13,1.0,0.9749279121818268,0.22252093395630002,0.6934143614644108,0.7205390505135051,727.529,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659,1132.553,1093.755,1039.777,970.208,916.621,878.182,857.128,849.26,854.823,866.89,921.771
2022-02-16 07:00:00,-0.2588190451022645,0.9659258262891369,0.9659258262890529,0.2588190451025783,0.692897710146627,0.7210358959674344,770.642,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659,1132.553,1093.755,1039.777,970.208,916.621,878.182,857.128,849.26,854.823,866.89,921.771,1013.777
2022-02-16 08:00:00,-0.4999999999999254,0.8660254037844818,0.9555728057861348,0.29475517441092347,0.6923807028290948,0.7215323709646635,835.244,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659,1132.553,1093.755,1039.777,970.208,916.621,878.182,857.128,849.26,854.823,866.89,921.771,1013.777,1068.776
2022-02-16 09:00:00,-0.7071067811859701,0.7071067811871249,0.9438833303083739,0.33027906195514894,0.691863339777443,0.7220284752501126,895.005,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659,1132.553,1093.755,1039.777,970.208,916.621,878.182,857.128,849.26,854.823,866.89,921.771,1013.777,1068.776,1076.818
2022-02-16 10:00:00,-0.8660254037841199,0.5000000000005521,0.9308737486441842,0.36534102436644633,0.6913456212574844,0.7225242085688914,938.837,966.88,986.133,989.08,990.483,988.376,1012.1,1057.698,1046.503,1001.161,961.056,920.918,885.294,830.829,789.686,764.735,756.06,757.538,782.203,825.202,903.201,970.361,1015.617,1034.323,1053.508,1063.572,1065.63,1057.366,1047.417,1038.419,1065.908,1134.003,1162.458,1130.895,1090.156,1040.714,986.278,928.952,888.713,868.497,860.934,861.212,878.987,934.998,1026.115,1089.183,1105.93,1114.457,1114.568,1100.287,1080.839,1061.97,1045.546,1037.856,1064.696,1131.816,1159.659,1132.553,1093.755,1039.777,970.208,916.621,878.182,857.128,849.26,854.823,866.89,921.771,1013.777,1068.776,1076.818,1065.58
