,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2022-06-17 05:00:00,743.247,811.249,893.88,963.465,1017.44,1050.096,1082.911,1117.896,1156.772,1227.824,1152.082,1121.44,1147.103,1142.112,1115.645,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528
2022-06-17 06:00:00,811.249,893.88,963.465,1017.44,1050.096,1082.911,1117.896,1156.772,1227.824,1152.082,1121.44,1147.103,1142.112,1115.645,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403
2022-06-17 07:00:00,893.88,963.465,1017.44,1050.096,1082.911,1117.896,1156.772,1227.824,1152.082,1121.44,1147.103,1142.112,1115.645,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575
2022-06-17 08:00:00,963.465,1017.44,1050.096,1082.911,1117.896,1156.772,1227.824,1152.082,1121.44,1147.103,1142.112,1115.645,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605
2022-06-17 09:00:00,1017.44,1050.096,1082.911,1117.896,1156.772,1227.824,1152.082,1121.44,1147.103,1142.112,1115.645,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953
2022-06-17 10:00:00,1050.096,1082.911,1117.896,1156.772,1227.824,1152.082,1121.44,1147.103,1142.112,1115.645,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76
2022-06-17 11:00:00,1082.911,1117.896,1156.772,1227.824,1152.082,1121.44,1147.103,1142.112,1115.645,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048
2022-06-17 12:00:00,1117.896,1156.772,1227.824,1152.082,1121.44,1147.103,1142.112,1115.645,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49
2022-06-17 13:00:00,1156.772,1227.824,1152.082,1121.44,1147.103,1142.112,1115.645,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203
2022-06-17 14:00:00,1227.824,1152.082,1121.44,1147.103,1142.112,1115.645,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527
2022-06-17 15:00:00,1152.082,1121.44,1147.103,1142.112,1115.645,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417
2022-06-17 16:00:00,1121.44,1147.103,1142.112,1115.645,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973
2022-06-17 17:00:00,1147.103,1142.112,1115.645,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645
2022-06-17 18:00:00,1142.112,1115.645,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852
2022-06-17 19:00:00,1115.645,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354
2022-06-17 20:00:00,1083.594,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249
2022-06-17 21:00:00,1045.028,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357
2022-06-17 22:00:00,958.263,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495
2022-06-17 23:00:00,871.205,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524
2022-06-18 00:00:00,799.135,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608
2022-06-18 01:00:00,749.656,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428
2022-06-18 02:00:00,718.064,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256
2022-06-18 03:00:00,696.2,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679
2022-06-18 04:00:00,687.528,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708
2022-06-18 05:00:00,683.403,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226
2022-06-18 06:00:00,714.575,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911
2022-06-18 07:00:00,768.605,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896
2022-06-18 08:00:00,821.953,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115
2022-06-18 09:00:00,862.76,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468
2022-06-18 10:00:00,871.048,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047
2022-06-18 11:00:00,871.49,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676
2022-06-18 12:00:00,878.203,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214
2022-06-18 13:00:00,889.527,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301
2022-06-18 14:00:00,884.417,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507
2022-06-18 15:00:00,877.973,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475
2022-06-18 16:00:00,873.645,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157
2022-06-18 17:00:00,868.852,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122
2022-06-18 18:00:00,849.354,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932
2022-06-18 19:00:00,825.249,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298
2022-06-18 20:00:00,813.357,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359
2022-06-18 21:00:00,791.495,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342
2022-06-18 22:00:00,742.524,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372
2022-06-18 23:00:00,687.608,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997
2022-06-19 00:00:00,642.428,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981
2022-06-19 01:00:00,614.256,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253
2022-06-19 02:00:00,593.679,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572
2022-06-19 03:00:00,585.708,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597
